,Addresses,Token,Blockchain_1,Blockchain_2,Blockchain_3,Blockchain_4,TxID_1,TxID_2,TxID_3
368,0x7f44c69a3751e2961351a0b40e357595f6909845,USDC,Avalanche,Fantom,Avalanche,Fantom,620beda2d3ea681f35ebf73b,620c18b2d3ea681f35ebfe77,620c27bfd3ea681f35ec00fa
369,0x9449ee434c633a1096d9e622edaa5a3b6d292d5f,USDC,Avalanche,Fantom,Avalanche,Fantom,620bee45854f936fad89925b,620beee6854f936fad899277,620c7515854f936fad89c5fc
370,0x9449ee434c633a1096d9e622edaa5a3b6d292d5f,USDC,Fantom,Avalanche,Fantom,Avalanche,620beee6854f936fad899277,620c7515854f936fad89c5fc,620c964826b3d8ba9857cf27
371,0x9449ee434c633a1096d9e622edaa5a3b6d292d5f,USDC,Avalanche,Fantom,Avalanche,BNB CHAIN,620c7515854f936fad89c5fc,620c964826b3d8ba9857cf27,620d0c2f3c8253c5fb8b8be6
372,0x9449ee434c633a1096d9e622edaa5a3b6d292d5f,USDC,Fantom,Avalanche,BNB CHAIN,Fantom,620c964826b3d8ba9857cf27,620d0c2f3c8253c5fb8b8be6,620d0cd43c8253c5fb8b8c1b
373,0xeddc3b3e4c1bd4ac98cc9b2931e2657e559c2be3,USDC,Avalanche,Fantom,Avalanche,Fantom,620afde1854f936fad89466d,620b6d7c854f936fad896364,620bd3c2854f936fad898c2e
374,0xf62c368d93f7df0dbf083583aaa7e30df538aea7,BNB,BNB CHAIN,Fantom,BNB CHAIN,Fantom,620a96e5d3ea681f35ebc134,620ada65d3ea681f35ebcb65,620b32fdd3ea681f35ebd779
375,0x12c759a7d404931d9b02212f36e33a70d2bbe4aa,DAI,Avalanche,Polygon,Avalanche,Polygon,620c182b854f936fad899ae0,620c1b5b854f936fad899c03,620c1f10854f936fad899d01
376,0x12c759a7d404931d9b02212f36e33a70d2bbe4aa,DAI,Polygon,Avalanche,Polygon,BNB CHAIN,620c1b5b854f936fad899c03,620c1f10854f936fad899d01,620c2289854f936fad899dfd
377,0xd0c7502d643e2d53aae30d1aedc3d73802408bb4,USDC,BNB CHAIN,Fantom,Avalanche,Fantom,620c6133d3ea681f35ec0a0e,620ce7b2d3ea681f35ec1c3a,620cf582d3ea681f35ec1e22
378,0x14c90fec632d357a4711dac3ad7f0d99ff2e7412,USDC,Avalanche,Fantom,Avalanche,Fantom,620b249f854f936fad894bdd,620b5044854f936fad8956c6,620ba00e854f936fad89708d
379,0x14c90fec632d357a4711dac3ad7f0d99ff2e7412,USDC,Fantom,Avalanche,Fantom,BNB CHAIN,620b5044854f936fad8956c6,620ba00e854f936fad89708d,620c38c4854f936fad89a4c4
380,0x51f0cf037d370867e2d7899a377eaa9588888888,USDT,Avalanche,BNB CHAIN,Avalanche,BNB CHAIN,620feae311d45e0a496727dc,620fec2111d45e0a496728d8,620fecba11d45e0a4967295b
381,0x221f1ff597930212bbf0cf5904cfebefca537d16,USDC,BNB CHAIN,Fantom,Polygon,Fantom,620b1001854f936fad8948f6,620baa8b854f936fad897392,620bc0d4854f936fad898222
382,0xbc2f84903bf44896998ec70e5923ca368433574c,USDC,Fantom,Avalanche,Fantom,Avalanche,620e753a62d48eee70ee279b,620e76a262d48eee70ee295a,620e775c62d48eee70ee2a41
383,0xbc2f84903bf44896998ec70e5923ca368433574c,USDC,Avalanche,Fantom,Avalanche,Polygon,620e76a262d48eee70ee295a,620e775c62d48eee70ee2a41,620e796862d48eee70ee2c8e
384,0x7bdcb36104a839ed12f9182bbeccc94ff537b862,USDC,Fantom,Avalanche,Fantom,Avalanche,620c295bd3ea681f35ec013e,620d0902d3ea681f35ec2184,620d27f5d3ea681f35ec2748
385,0x202d99287a6aa5c542cbafc49b41e068de8746ff,USDC,Fantom,BNB CHAIN,Fantom,BNB CHAIN,620a6fd2854f936fad88d5ab,620aa00f854f936fad88f45f,620ab526854f936fad890b91
386,0x3842d4e28d4345d4454b07dffe517514025cecf6,AVAX,Avalanche,Fantom,Avalanche,Fantom,6209d984d3ea681f35eba66f,6209e17fd3ea681f35eba78b,620a91bcd3ea681f35ebc064
387,0x8e71eebe38640cab36f99c896d651a002bb0d873,BNB,BNB CHAIN,Fantom,BNB CHAIN,Avalanche,620d482e3c8253c5fb8ba366,620d7669d3ea681f35ec3506,620d76a73c8253c5fb8bb763
388,0xbeb76540ac065afbe2875f4e9588c83e75a9db7e,USDC,Fantom,BNB CHAIN,Avalanche,BNB CHAIN,620c01ed854f936fad8995d7,620c6438854f936fad89bdcb,620cc1e126b3d8ba9857deaa
389,0x27878afd9e691936d71cc660b0a809ac1fa4ef89,USDC,BNB CHAIN,Fantom,BNB CHAIN,Avalanche,620b37be854f936fad894ee7,620baa80854f936fad89738c,620baab7854f936fad8973a9
390,0x27878afd9e691936d71cc660b0a809ac1fa4ef89,USDC,Fantom,BNB CHAIN,Avalanche,BNB CHAIN,620baa80854f936fad89738c,620baab7854f936fad8973a9,620bb29b854f936fad89763d
391,0x27878afd9e691936d71cc660b0a809ac1fa4ef89,USDC,BNB CHAIN,Avalanche,BNB CHAIN,Fantom,620baab7854f936fad8973a9,620bb29b854f936fad89763d,620bbbb3854f936fad897b30
392,0x27878afd9e691936d71cc660b0a809ac1fa4ef89,USDC,Avalanche,BNB CHAIN,Fantom,BNB CHAIN,620bb29b854f936fad89763d,620bbbb3854f936fad897b30,620c42cf854f936fad89a9f6
393,0x79d91cfaa3cc927ea04b54d6fccc996d82b52ad9,USDT,BNB CHAIN,Polygon,BNB CHAIN,Polygon,620a5e4d854f936fad88cf0d,620a617a854f936fad88d0f6,620b0c03854f936fad89484c
394,0x3e1cdce2639ebb852137e8c6357ba600878e3a54,MIM,Fantom,Ethereum,Fantom,Avalanche,620a4308d3ea681f35ebb443,620a477dd3ea681f35ebb4dc,620ab387d3ea681f35ebc5ab
395,0x3e1cdce2639ebb852137e8c6357ba600878e3a54,MIM,Ethereum,Fantom,Avalanche,Fantom,620a477dd3ea681f35ebb4dc,620ab387d3ea681f35ebc5ab,620b207dd3ea681f35ebd4fd
396,0x5608fba151d064476138b0e4fd15500e65999cbe,AVAX,Avalanche,Fantom,Avalanche,Fantom,62095ba7d3ea681f35eb93c4,62095c57d3ea681f35eb93e7,62096d76d3ea681f35eb9721
397,0x7420dc95cd489e20f5ce5b6de5881704f1daa02f,USDT,BNB CHAIN,Polygon,BNB CHAIN,Polygon,620c7b4d854f936fad89c7a7,620c936626b3d8ba9857cdf0,620cb7e226b3d8ba9857dc0d
398,0xf867eff2a419b21bd2732ac05c4715a15714bd3a,USDT,BNB CHAIN,Fantom,BNB CHAIN,Fantom,6209b98a2219a24b7e94d0a3,6209bd112219a24b7e94d136,620a3532854f936fad88c7d1
399,0xe7bb22497d21982b49b5e0bd1b3278465b64da30,USDC,Avalanche,Fantom,Avalanche,Fantom,620b8e54854f936fad896bd6,620b9fac854f936fad897071,620bbc89854f936fad897c19
400,0xe7bb22497d21982b49b5e0bd1b3278465b64da30,USDC,Fantom,Avalanche,Fantom,BNB CHAIN,620b9fac854f936fad897071,620bbc89854f936fad897c19,620bc784854f936fad898767
401,0x00cf291c713f204b1ac03f86a8ed5d11acb4fb7a,USDC,Ethereum,Fantom,Avalanche,BNB CHAIN,620e5bbcdcf15fd1a4280896,620e5d1462d48eee70ee0afc,620e5e7562d48eee70ee0c7a
402,0x00cf291c713f204b1ac03f86a8ed5d11acb4fb7a,USDC,Fantom,Avalanche,BNB CHAIN,Fantom,620e5d1462d48eee70ee0afc,620e5e7562d48eee70ee0c7a,620e6fa362d48eee70ee20d6
403,0x00cf291c713f204b1ac03f86a8ed5d11acb4fb7a,USDC,Avalanche,BNB CHAIN,Fantom,BNB CHAIN,620e5e7562d48eee70ee0c7a,620e6fa362d48eee70ee20d6,620ed61edcf15fd1a4281cc0
404,0x00cf291c713f204b1ac03f86a8ed5d11acb4fb7a,USDC,BNB CHAIN,Fantom,BNB CHAIN,Fantom,620e6fa362d48eee70ee20d6,620ed61edcf15fd1a4281cc0,620f05bbdcf15fd1a4282312
405,0x180801e23e0ef5864dc00df7d750a567135141b9,USDT,BNB CHAIN,Ethereum,BNB CHAIN,Avalanche,620967da2219a24b7e94c1e6,6209d4962219a24b7e94d57d,6209d7642219a24b7e94d5d8
406,0x82c227981fff3abbe0b07cd318c4642fb9fbec30,USDT,BNB CHAIN,Fantom,BNB CHAIN,Fantom,6209af98d3ea681f35eba0e6,6209bde5d3ea681f35eba2d7,6209ff8dd3ea681f35ebabd4
407,0xc776b425310c0ee467a64129b19da08b7ad97845,MIM,Avalanche,Fantom,Avalanche,Fantom,62093c07d3ea681f35eb8e32,620a3221d3ea681f35ebb245,620a33fed3ea681f35ebb27d
408,0x04fe93bb8547607eb83e58dcdc48be8ae8381ac5,AVAX,Avalanche,Fantom,Avalanche,Fantom,620b4c15d3ea681f35ebdae8,620c264ed3ea681f35ec00bf,620c3a76d3ea681f35ec0427
409,0x2211f83b542e424c0150d45186c6d186c31f55a6,MATIC,Polygon,Fantom,Polygon,Fantom,620ae006d3ea681f35ebcc1e,620bbe77d3ea681f35ebedf7,620c1314d3ea681f35ebfd9c
410,0x2211f83b542e424c0150d45186c6d186c31f55a6,MATIC,Fantom,Polygon,Fantom,Polygon,620bbe77d3ea681f35ebedf7,620c1314d3ea681f35ebfd9c,620c3858d3ea681f35ec03bc
411,0x2211f83b542e424c0150d45186c6d186c31f55a6,MATIC,Polygon,Fantom,Polygon,Fantom,620c1314d3ea681f35ebfd9c,620c3858d3ea681f35ec03bc,620c426ed3ea681f35ec0567
412,0x6c9c8e73063e2e0e8773a19f71bc1c74962c5afe,MIM,Fantom,Avalanche,Fantom,Avalanche,620b7d81854f936fad89667d,620c79f4854f936fad89c728,620cbebe26b3d8ba9857dde9
413,0x6c9c8e73063e2e0e8773a19f71bc1c74962c5afe,MIM,Avalanche,Fantom,Avalanche,Fantom,620c79f4854f936fad89c728,620cbebe26b3d8ba9857dde9,620d7fc23c8253c5fb8bb919
414,0x6c9c8e73063e2e0e8773a19f71bc1c74962c5afe,MIM,Fantom,Avalanche,Fantom,Avalanche,620cbebe26b3d8ba9857dde9,620d7fc23c8253c5fb8bb919,620d8a5d3c8253c5fb8bbb33
415,0x61c3c80f52aca5877509f3658851d92f4c74fa41,MIM,Fantom,BNB CHAIN,Fantom,Avalanche,620bdb69d3ea681f35ebf39a,620c1188d3ea681f35ebfd48,620c11efd3ea681f35ebfd65
416,0x735bf6b7f888abd3bd9d3bfe2faf336dbdcac996,USDC,Ethereum,Fantom,Ethereum,Fantom,620adb1bd3ea681f35ebcb77,620afca1d3ea681f35ebcff6,620b0c17d3ea681f35ebd225
417,0x75298aa85e6f086915ceef3ba84bccde84eed3d0,USDT,Fantom,Avalanche,Fantom,BNB CHAIN,620dc22bd3ea681f35ec4022,620e5793dcf15fd1a42807e2,620e5b47dcf15fd1a428088f
418,0xe7f37f8cb9f10d1212f2628c1afa7718568b94a4,DAI,BNB CHAIN,Fantom,BNB CHAIN,Fantom,620d218fd3ea681f35ec2637,620d230cd3ea681f35ec2677,620d263fd3ea681f35ec2700
419,0xe7f37f8cb9f10d1212f2628c1afa7718568b94a4,DAI,Fantom,BNB CHAIN,Fantom,BNB CHAIN,620d230cd3ea681f35ec2677,620d263fd3ea681f35ec2700,620e166cdcf15fd1a427fea7
420,0x5033fc2e041112124a568f102bd20cf3f7d3e5b6,AVAX,Avalanche,Fantom,Avalanche,Fantom,62093570d3ea681f35eb8d06,62093a99d3ea681f35eb8ddd,6209743fd3ea681f35eb984c
421,0x9fb35b9eaf6bf0bab75a41c678d99394f25522f8,MIM,BNB CHAIN,Fantom,Avalanche,Fantom,620d9a8fd3ea681f35ec3abe,620d9bedd3ea681f35ec3af2,620daaf9d3ea681f35ec3d21
422,0xbbf1534683379cb7208a18eebf8d20f477d4b0b9,ETH,BNB CHAIN,Ethereum,BNB CHAIN,Ethereum,62093803d3ea681f35eb8d72,620943402219a24b7e94b9ab,62095bdcd3ea681f35eb93cc
423,0xbbf1534683379cb7208a18eebf8d20f477d4b0b9,ETH,Ethereum,BNB CHAIN,Ethereum,BNB CHAIN,620943402219a24b7e94b9ab,62095bdcd3ea681f35eb93cc,620976a02219a24b7e94c472
424,0xbbf1534683379cb7208a18eebf8d20f477d4b0b9,ETH,BNB CHAIN,Ethereum,BNB CHAIN,Ethereum,62095bdcd3ea681f35eb93cc,620976a02219a24b7e94c472,6209828bd3ea681f35eb9aad
425,0x86425a2f46253bf70aa1f996deabab8ce343e720,MIM,Fantom,Avalanche,Fantom,Avalanche,62097759d3ea681f35eb98d0,6209ceb8d3ea681f35eba513,620a5f67d3ea681f35ebb835
426,0xddacfba755f623ac4a8ba022fb22dafc6e47d850,USDC,Ethereum,BNB CHAIN,Fantom,BNB CHAIN,620b1170854f936fad894924,620b194e854f936fad894a4a,620b24de854f936fad894be9
427,0x67caa2d0af9271805d6f68af6c4ec1016ebd33e9,USDC,Avalanche,BNB CHAIN,Avalanche,Fantom,620bd4fb854f936fad898c70,620bea7f854f936fad899194,620c30f0854f936fad89a111
428,0xa3ee74a2487d21d04dcc13a95221d5e2985fc292,USDT,Fantom,Polygon,BNB CHAIN,Polygon,620ab3de854f936fad8909dd,620ab590854f936fad890c18,620ba3af854f936fad89714b
429,0xa3ee74a2487d21d04dcc13a95221d5e2985fc292,USDT,Polygon,BNB CHAIN,Polygon,BNB CHAIN,620ab590854f936fad890c18,620ba3af854f936fad89714b,620bba4f854f936fad8979a7
430,0x0a412220cf0d456c6a9715fd150cdc2653d986d5,USDC,Polygon,Fantom,BNB CHAIN,Fantom,620c2566d3ea681f35ec0099,620c2620d3ea681f35ec00b9,620c4766d3ea681f35ec0620
431,0x36a62cb58e9a54d682b7aea70a16e03d78dfb845,AVAX,Fantom,Avalanche,Fantom,Avalanche,620bb427d3ea681f35ebebef,620bbc99d3ea681f35ebed94,620bda98d3ea681f35ebf368
432,0x883f297d9da0da6aa69351f7bb050d0318a519aa,AVAX,Avalanche,Fantom,Avalanche,Fantom,6209d2772219a24b7e94d54c,6209d4692219a24b7e94d57a,620a7238854f936fad88d689
433,0xcf87659a56e577a65beaec45eceacb90b82ad413,BNB,BNB CHAIN,Polygon,BNB CHAIN,Fantom,620931112219a24b7e94b600,620a11ffd3ea681f35ebae36,620a493b854f936fad88cb47
434,0xbd1d0c6d8149d7f34e095db602fd2c80d1a5c460,USDC,Avalanche,Fantom,Avalanche,Fantom,620972e4d3ea681f35eb9818,62097e20d3ea681f35eb99f5,6209efc9d3ea681f35eba9a3
435,0x7a1e493a5b9cd5ac24bfbfccd882f500643a8b1d,BNB,Fantom,BNB CHAIN,Fantom,BNB CHAIN,6209a579d3ea681f35eb9fce,620a3c31d3ea681f35ebb387,620a8117d3ea681f35ebbda6
436,0x29f1327bb1d97c50ac4b62d7686de154d40d207a,ETH,Ethereum,BNB CHAIN,Ethereum,BNB CHAIN,620a41b4854f936fad88c9b9,620a4641d3ea681f35ebb4a7,620a4834854f936fad88cb1c
